Unnamed: 0,Greek Entry,Entry,Definition
11883,τάσσω,טְקַס,"Pa., טַקֵּיס, Af.  אַטְקֵיס same, 1) (corresp. to b. h. אסר) to harness for war, to prepare battle.  Targ. I Kings XX, 14. Targ. Ex. XIV, 6. Targ. I Sam. XV, 5 וטַ' וכ' he arranged his camp (h. text וירב); a. fr.—2)to arrange coins, to count, collect.  Targ. II Kings XXII, 4 (Af.); ib. 9 (ed. Wil. טְקִיסוּ Pe.).—Ib. XXIII, 35 (h. text נגש).—Part. pass. מְטַקַּס arranged, fitted, joined. Ib. XII, 12. Targ. I Kings VI, 31 (h. text חמשית). Targ. II Esth. V, 1 מט' trimmed | Ithpa. אִיטַּקַּס,  to be equipped, arranged.  Targ. Ps. XX, 6 נִיטְקָס Ms. (ed. Ven. a. Levita נִיטְקֵס; Bxt. a. oth. נְטַקַּס, read נִיטּ'; h. text נדגל). [Targ. Is. XIII, 17, v. טְפַס.] Targ. I Kings VI, 7 מִטַּ' Levita, closely fitted stones (ed. מַטְקַס noun; h. text מסע); cmp. מַטְכְּסָא. [Some of the meanings of טקס a. of טכס are influenced by the Greek τάσσω, τάξις.]"
11324,ταῦρος,"טַוְורוֹס,  ט' אוּמָנוֹס,  (אוּמָנִיס,  מָנוֹס)"," (Ταῦρος) Taurus Amanus (v. אֲמָנָה II,  2) corresp. to Hor-Hahar.  Targ. Y. Num. XXXIV, 7, sq. (O. הר טורא).—Targ. Y. ib. XX, 22; 25; Targ. Y. I Deut. XXXII, 50 (!) (Y. II a. O. הור טורא). | "
28176,ταύρος (tauros),שׁוֹר,"1 ox, bull. [Related to Aram. תּוֹרא (= ox, bull, steer), OSArab. תֿור, Arab. shaur, Ugar. tr (= ox, bull, steer), Phoen. thor (= the divine steer), Akka. shūru (of s.m.). cp. תּוֹרָא. Gk. tauros, L. taurus, Old Slavic turŭ (= bull), Lithuanian tawras (= aurochs), etc. are Sem. loan words. See ‘Taurus’ in my CEDEL and words there referred to.]2Taurus (astronomy).  [Related to Aram. תּוֹרא (= ox, bull, steer), OSArab. תֿור, Arab. shaur, Ugar. tr (= ox, bull, steer), Phoen. thor (= the divine steer), Akka. shūru (of s.m.). cp. תּוֹרָא. Gk. tauros, L. taurus, Old Slavic turŭ (= bull), Lithuanian tawras (= aurochs), etc. are Sem. loan words. See ‘Taurus’ in my CEDEL and words there referred to.] | "
10432,ταὐτολογία (tautologia),טַבְטוֹלוֹגְיָה,"tautology.  [Late L. tautologia, from Gk. tautologia, lit. ‘the saying of the same thing’, compounded of toato — contraction of to auto (= the same), and logia (= one who speaks in a certain manner, one who deals with a certain topic). For the etymology of logia see □לוֹגֽיָה.] | "
10638,τάχοσ (tachos),טָכוֹמֶטֶר,"tachometer.  [Compounded of Gk. tachos (= speed), which is of uncertain origin, and of metron (= measure), for which see מֶטֶר.] | "
11320,ταώς,טַוָּוס," (טוּס; cmp. ταώς, Pers. tavus, v. Lydd.  Gr. Dict. s. v.) peacock. Gen. R. s. 7, end. Tosef. Kil. I, 8 תרנגול ט' וכ' Var. (ed. Zuck. טוות, corr. acc.) the cock, the peacock and the pheasant, although resembling each other, &c.; Y. ib. I, 27a bot.; B. Kam. 55a (Ms. H. טָאוָס); Y. ib. V, end, 5a טַוֶּוסֶת(?).—Pl. טַוָּוסִים, טַוָּוסִין. Pesik. R. addit. s. 1 (ed. Fr. p. 193b). Yalk. Esth. 104b ט' של שן peacocks made of ivory. | "
10523,ταώς (taos),טַוָּס,"peacock, peahen.  [From Gk. taos (whence also Aram. טַוָּסָא, Arab. ṭāwūs), which prob. comes ultimately from Tamil tōkei, tōgei (whence also Heb. תֻּכִּי, ‘peacock’, q.v.). cp. פָּוָן.] | "
22411,ταώς (taos),פָּוָן,"pavan (a Spanish dance).  [Sp. pavana, from pavo (= peacock), from L. pavus, a secondary form of pavō (= peacock); so called from the character of this dance. L. pavō, together with Gk. taos (of s.m.), prob. comes ultimately from Tamil tōkei, tōgei. See טַוָּס.] | "
11545,τεῖχος,"*,  *טִיכּוּס"," (טָכַס) [stamping,] rampart, earth-dam.  Pesik. R. s. 14 the sand stands before the Ocean כט' וכחומה like a dam and a wall (cmp. טִיכְסָא). [It is not likely that our w. is the Greek τεῖχος, which is identical in meaning with חומה.] | "
23429,τεῖχος (teichos),פַּרְדֵּס,"1 park, orchard. [From Avestic, of Old Pers. origin. cp. Avestic pairidaēza (= enclosure), which is compounded of pairi (= around), and daēza (= wall). The first element is cogn. with Gk. peri (= around, about; see פֶּרִי□). The second element is cogn. with Gk. teichos (= wall). Gk. paradeisos (= park, the garden of Eden, paradise), whence L. paradīsus, is also of Old Pers. origin. Aram. פַּרְדֵּס, פַּרְדְּסָא, is borrowed from Heb.] 2esoteric philosophy. [From Avestic, of Old Pers. origin. cp. Avestic pairidaēza (= enclosure), which is compounded of pairi (= around), and daēza (= wall). The first element is cogn. with Gk. peri (= around, about; see פֶּרִי□). The second element is cogn. with Gk. teichos (= wall). Gk. paradeisos (= park, the garden of Eden, paradise), whence L. paradīsus, is also of Old Pers. origin. Aram. פַּרְדֵּס, פַּרְדְּסָא, is borrowed from Heb.] 3orange grove.  [From Avestic, of Old Pers. origin. cp. Avestic pairidaēza (= enclosure), which is compounded of pairi (= around), and daēza (= wall). The first element is cogn. with Gk. peri (= around, about; see פֶּרִי□). The second element is cogn. with Gk. teichos (= wall). Gk. paradeisos (= park, the garden of Eden, paradise), whence L. paradīsus, is also of Old Pers. origin. Aram. פַּרְדֵּס, פַּרְדְּסָא, is borrowed from Heb.]  | "
10845,τεκτονική (tektonike),טֶקְטוֹנִיקָה,"tectonics.  [Gk. tektonike (= carpentry), f. of tektonikos (= of a carpenter), from tekton (= carpenter), which is related to techne (= art, skill). See טֶכְנַאי.] | "
10854,τέκτων (tekton),טֶקְסְט,"text.  [Fren. texte, from L. textus (= texture, structure, context), from textus, p. part of texere (= to weave, plait, fit together), which is cogn. with Old Indian takṣati (= fashions, constructs), ta’kṣan (= carpenter), Avestic tash- (= to cut, carve), tasha (= ax, hatchet), Gk. tekton (= carpenter), techne (= art). All these words derive from IE base * tekht-, *tekh- (= to build of wood, carpenter; to weave). See ‘text’ in my CEDEL and cp. טֶכְנַאי, טֶסִט. cp. also טֶקְסְטִיל, קוֹנְטֶקְסְט.] | "
10683,τέλεσμα (telesma),טָלִיסְמָא,"talisman.  [VArab. ṭilsam. corresponding to Classical Arab. ṭilasm, a loan word from Gk. telesma (= consecration, mystery).] | "
11407,τένδα,"*,  *טוֹרוּס"," (sub. מִיטַּת) f. (torus) bolster, couch, sofa.  Pirke d’R. El. ch. XLI כטנדס שהיא פרוסה Ar. (ed. only כטנדס, corr. acc., and add בתיך האהל; v. Mekh. Yithro, Baḥod. s. 4 כאדם שהוא מציע את הכר על ראש המטה) like a couch which is spread in a tent. [Ar. refers טנדס to the late Latin tenta, Gr. τέντα (τένδα), Italian tenda.] | "
11407,τέντα,"*,  *טוֹרוּס"," (sub. מִיטַּת) f. (torus) bolster, couch, sofa.  Pirke d’R. El. ch. XLI כטנדס שהיא פרוסה Ar. (ed. only כטנדס, corr. acc., and add בתיך האהל; v. Mekh. Yithro, Baḥod. s. 4 כאדם שהוא מציע את הכר על ראש המטה) like a couch which is spread in a tent. [Ar. refers טנדס to the late Latin tenta, Gr. τέντα (τένδα), Italian tenda.] | "
11522,τέταρτον,טִיטַרְטוֹן," (τέταρτον) tetarton (quart), a liquid measure, about one quart of a pint.  Y. Sabb. VIII, beg. 11a; Y. Shek. III, 47b bot.; Y. Pes. X, 37c top ט' ורביע (not טיטרטין, טט') one and one fourth of a t. (is a ritual cup). Ib. III, 30a top ט' דמיי בגו מודייה (not טרטון) one t. of water for a modius of wheat. | "
10577,τετρα (tetra),טֶטְרָאֶדֶר,"tetrahedron (geometry).  [Compounded of Gk. tetra (= four) and hedra (= seat, base, side, face). See ‘tetarto’ and ‘hedron’ in my CEDEL.] | "
10579,τετρα (tetra),טֶטְרַכּוֹרְד,tetrachord.  [Compounded of Gk. tetra (= four) and chorde (= string). See ‘chord’ in my CEDEL.] | 
10580,τετρα (tetra),טֶטְרָלוֹגְיָה,"tetralogy.  [Compounded of Gk. tetra (= four) and logia, from logos (= word, speech, discourse, reason, account). See לוֹגוּס.] | "
11470,τετράγονος,טֶטְרָגוֹן,"1) (τετράγωνος) four-cornered, in a quadrangle, in a square.  Naz. 8b; B. Bath. 164b (בית) ט' a house of four corners. Cant. R. to IV, 4 (expl. תלפיות) טֶטְרָגוֹנִין (τετραγώνιον) in a square. Pesik. R. s. 10 בוטרגונין (corr. acc.), v. אִסְטְרוֹנְגִּילוֹן.—2) (τετράγονος, v. דִּיגוֹן) for the fourth time.  Tosef. Naz. I, 2 הריני נזיר ט' וכ' ‘I will be a Nazir tetragon’, means four times; Naz. l. c.; B. Bath. l. c.—3)fourfold, four combined.  Midr. Till. to Ps. LXXVIII, 49 מט' היה (corr. acc.) each plague was fourfold; ed. Bub. טֶטְרָאגוֹן. | "
2406,τετραγώνιον,אִסְטְרֹונְגִּילֹון," adv. (στρογγύλον, or στρογγυλοῦν, S.) in a rounded way, circularly (opp. τετράγωνον, or τετραγώνιον).  Pesik. R. s. 10, read: שלא היו יושבין טטרגונין או שורה ארוכה אלא א' כחצי גורן עגולה וכ' they sat not forming a square or a long line, but in a semi-circle, like the shape of a half of the rounded court-room (v. גֹּורֶן), so that they could conveniently see each other. V. בוטרגנין. | "
6773,τετραγώνιον,דִּיגוֹן,"1) (δίγονος) prop. born a second time, in gen. for a second term, twice (Lat. bis).  B. Bath. 164b such is the custom of that nation ארכן שנייה קורין לו ד' (Ms. M. דזגין) an archont in his second term is called digonos (bis, iterum consul). Ib.; Naz. 8b if one says, I vow to be a Nazir … די' שתים digon, he has to be a Nazir twice in succession; Tosef. ib. I, 2 טיגון ed. Zuck. (Var. דריגון, corr. acc.).—2) (by analogy with τριγώνιον, τετραγώνιον) having two corners.  Tosef. Neg. VI, 3 (בית) דיגין וכ' ed. Zuck. (corr. acc.) a house which has only two corners (semicircularly built); B. Bath. l. c.; Naz. l. c. | "
11470,τετραγώνιον,טֶטְרָגוֹן,"1) (τετράγωνος) four-cornered, in a quadrangle, in a square.  Naz. 8b; B. Bath. 164b (בית) ט' a house of four corners. Cant. R. to IV, 4 (expl. תלפיות) טֶטְרָגוֹנִין (τετραγώνιον) in a square. Pesik. R. s. 10 בוטרגונין (corr. acc.), v. אִסְטְרוֹנְגִּילוֹן.—2) (τετράγονος, v. דִּיגוֹן) for the fourth time.  Tosef. Naz. I, 2 הריני נזיר ט' וכ' ‘I will be a Nazir tetragon’, means four times; Naz. l. c.; B. Bath. l. c.—3)fourfold, four combined.  Midr. Till. to Ps. LXXVIII, 49 מט' היה (corr. acc.) each plague was fourfold; ed. Bub. טֶטְרָאגוֹן. | "
2406,τετράγωνον,אִסְטְרֹונְגִּילֹון," adv. (στρογγύλον, or στρογγυλοῦν, S.) in a rounded way, circularly (opp. τετράγωνον, or τετραγώνιον).  Pesik. R. s. 10, read: שלא היו יושבין טטרגונין או שורה ארוכה אלא א' כחצי גורן עגולה וכ' they sat not forming a square or a long line, but in a semi-circle, like the shape of a half of the rounded court-room (v. גֹּורֶן), so that they could conveniently see each other. V. בוטרגנין. | "
10578,τετράγωνον (tetragonon),טֶטְרָגוֹן,"tetragon (geometry).  [L. tetragonum, from Gk. tetragonon, which is compounded of tetra (= four) and gonon (see ‘-gon’ in my CEDEL).] | "
11470,τετράγωνος,טֶטְרָגוֹן,"1) (τετράγωνος) four-cornered, in a quadrangle, in a square.  Naz. 8b; B. Bath. 164b (בית) ט' a house of four corners. Cant. R. to IV, 4 (expl. תלפיות) טֶטְרָגוֹנִין (τετραγώνιον) in a square. Pesik. R. s. 10 בוטרגונין (corr. acc.), v. אִסְטְרוֹנְגִּילוֹן.—2) (τετράγονος, v. דִּיגוֹן) for the fourth time.  Tosef. Naz. I, 2 הריני נזיר ט' וכ' ‘I will be a Nazir tetragon’, means four times; Naz. l. c.; B. Bath. l. c.—3)fourfold, four combined.  Midr. Till. to Ps. LXXVIII, 49 מט' היה (corr. acc.) each plague was fourfold; ed. Bub. טֶטְרָאגוֹן. | "
11467,τετράμουλος,"טֶטְרָאמוּלִי,  טֶטְרָאמוּלִין"," (τετράμουλος) a chariot with four animals (mules) abreast, (Lat.) quadriga; [a compound not recorded in Greek dictionaries].  Ex. R. s. 3 I shall come down בט' שלי with my quadriga (ref. to Ez. I, 5); ib. s. 42 מילין … (corr. acc.); Tanḥ. Ki Thissa 21. Ex. R. s. 43 והם שומטים אחד מן ט' וכ' and they will unhitch one of the four animals of my chariot. | "
11524,τετράπυλον,טִיטְרַפְלִיּוֹת," (τετράπυλον) buildings with four gates, prominent mansions.  Y. Succ. I, 52a bot. טו' שבכרכים the tetrapyla (mansions) in fortified cities; Y. Kil. IV, 29b bot. טי' שבכרמים (corr. acc.).—Midr. Till. to Ps. XLVIII טִטְרָאפִילוֹת Ar. (ed. טטפראות); Yalk. Ps. 756; טטרפאות; Yalk. Zech. 568; B. Bath. 75b טוטפראות (v. Rabb. D. S. a. l. note 50). | "
11547,τέχνη,טִיכְנִי," (τέχνη) art, cunning.  Y’lamd. Sh’laḥ, quot. in Ar. (v. Koh. Ar. Compl. s. v.). | "
3844,τέχνη,בּוּרְסְקִי," (βυρσική sub. τέχνη)  1)the tanning process, tannery, [fr.  (= בעל ב') the tanner; v. בּוּרְסִי]. Sabb. I, 2 ולא לב' nor must one enter the tannery (to look after the process, shortly before Sabbath). Ib. 9b התחלת כ' the beginning of the tanner’s work. Ib. ב' גדולה a tannery on a large scale; v. בּוּרְסִי. B. Bath. 21b ולא ב' nor to put up a tanner’s workshop; a. fr.—2)Bursiké, a suburb of Tiberias.  Cant. R. to I, 4. | "
10640,τέχνη (techne),טֶכְנַאי,"technician.  [Formed with agential suff. □ַאי from Gk. techne (= art, skill).] See טֶקְסְט and cp. טֶכֽנִי, טֶכֽנִיקָה. | "
10641,τέχνη (techne),טֶכְנוֹלוֹגְיָה,"technology.  [Compounded of Gk. techne (= art, skill), and logia (see □לוֹגֽיָה).] | "
10642,τέχνη (techne),טֶכְנוֹקְרַטְיָה,"technocracy.  [Compounded of Gk. techne and kratīa (= rule of), from krator (= strength, power, rule). See ‘-cracy’ in my CEDEL.] | "
10643,τεχνικόσ (technikos),טֶכְנִי,"technical.  [Back formation from Gk. technikos (= pertaining to art), from techne (= art, skill). See טֶכֽנַאי and adj. suff. □ִי.] | "
10645,τεχνικόσ (technikos),טֶכְנִיקָה,"technique.  [Fren. technique, from Gk. technikos (= pertaining to art). See טֶכְנִי.] | "
97,τηβέννα,*אבטיגא,", Var. חגה Sifré Deut. 80 (v. ed. Friedm. a. l. note 3), read טוֹגָא (toga) or טִיבִינָּא (τηβέννα) Roman toga.  | "
11498,τήγανον,"טִיגָּן,  טִיגְנוֹן,  טִגְנָן"," (τήγανον, τάγηνον, also ἥγανον, v. Lydd. -Scott Gr. Dict. s. v.; prob. of Semitic origin = תגן, denom. of אגן; as for ט = ת cmp. Syr. טגר P. Sm. 1432 with Chald. תגרא) 1)frying pan; also (interch. with טִיגּוּן) a flour-dish prepared with oil.  Snh. 21a (ref. to ותצק, II Sam. XIII, 9) עשתה לו מיני ט' she made for him oil-dishes. Men. 104b ה' מיני טיגון (most eds.) five sorts of oil-dishes (ref. to Lev. II, 1; 4; 5; 7; 14—15).—Pl. טִיגָּנִין. Tosef. Ab. Zar. V (VI), 1; VIII (IX), 2 הט' the frying pans.—2) (cmp. Syr. טוגנא, P. Sm. 1431) an engine of torture and execution.  Pesik. R. s. 43 נתנוהו בתיך הטיגנו (read: הטיגנן or הטיגנון) they put him into the teganon.—Denom. טָגַן, Pi. טִיגֵּן 1) to fry, roast. Men. 50b (expl. תפיני, Lev. VI, 14; 21) אופה ואח""כ מְטַגְּנָהּ one baked it and then fried it with oil; a. fr.—Part. pass. מְטוּגָּן. Y. Ned. VI, beg. 39c. [Ib. VI, end, 40a, v. next w.]—2) to torture, put to death. Pesik. R. l. c. וטיגס אותו (Var. וטגים), read: אותו וטִיגְּנוּ or וטִיגְּנוּהוּ.—Trnsf. to torture, agonize. Tanḥ. Vayiggash 9 אתה טִגַּנְתָּה וכ' thou causedst agony to thy father &c. | "
