Dictionary ID,Greek Entry,Entry,Definition
Jastrow 24343,πυργίσκος,פַּרְדִּיסְקִים,"(a corrupt. of πυργίσκος, v. פַּרְדּסְקִין) casks.  Y. Bets. II, 61c bot. פ' היו מעשנין וכ' (not קיס …) they filled casks with smoke of spices on the day before the Holy Day, and when the guests came, they opened them; Tosef. ib. II, 14 פַּרְטַסְקָאוֹת (Var. עדרס', ערדס', v. עַרְדַּסְקוֹס)."
Jastrow 24353,πυργίσκος,פַּרְדַּסְקִין (פרסטקין פרסתק'),"(a corrupt. of πυργίσκος = armarium, v. Fränkel, Zeitschr.  f. Assyriol., April 1894, p. 8) a chest in the wall, closet. Tosef. Ohol. VII, 13 תיבה שעשאה פ' R. S. to Ohol. VI, 7 (ed. Zuck. פרסטק', פרסתק') a chest which one put up in the wall as a closet. Ib. 14 פ' שהוא פתוח וכ' a closet standing open in a locked room. Ib. 15; Ohol. VI, 7 רואין את הפ' כאילו הוא וכ' (ed. Dehr. כאילו הם וכ') we consider the closet as if it were a solid wall.—Pl. פַּרְרַּסְקִין. Ib.—V. פַּרְדִּיסְקִים."
Jastrow 24363,πάρεδροι,פַּרְהֶדְרִין,"(πάρεδροι) assessors, counsellors.  Yoma I, 1 (2a) לשכת פ' (Mish. ed. פַּלְ', Y. ed. פר') the counsellors’ cell, name of an apartment in the Temple precincts. Ib. 8b בתחלה … כפ' הללו וכ' formerly it was called the senators’ cell (בולווטי), but when they began to pay money for (the higher offices of) the priesthood, and they were changed from year to year like the parhedroi who are appointed for one year, they named it &c.; Y. ib. I, 38c עכשיו קורין אותה לשכת פלהדרין פראידתין (read: פראידרין, a gloss) now they call it the cell of the palhedrin (paredrin). Bab. ib. 9a מתוך שפ' הללו חובטין וכ' because those assessors (market commissioners) strike them (the bakers) and say, sell cheap &c. Ib. מאי פ' וכ', v. פּוֹרָסָא."
Klein 23435,πρόεδρον (proedrion),פַּרְהֶדְרִין,"council. PBH [Gk. proedrion, lit.: ‘a sitting in front’, from pro (= before; see פְּרוֹ□ II), and edra (= a seat), which stands for * sedrā and is cogn. with L. sedēre (= to sit). See אַכְסַדְרָה and cp. סַנְהֶדְרִין.]"
Jastrow 24366,παῤῥησία,פַּרְהֶסְיָא,"(παῤῥησία) free speech, frankness.  Deut. R. s. 2, end אבל ביוה""כ … הן אומרים אותו בפ' וכ' but on the Day of Atonement … they say it openly (in a loud voice), Blessed be the name of his glorious kingdom, (opp. בלחישה (v. חֲשַׁאי).—Esp. בפ' publicly, opp. בצינעה. Ib. אל תתקשטי בה בפ' וכ' do not adorn thyself with it in public, but only in the house. Snh. 74a אבל בפ' אפי' מצוה וכ' but if a Jew is forced to transgress a religious law in public, he must surrender his life even for a minor law; ib.b וכמה פ' and the presence of how many is required to call it a public act? Ib. אין פ' פחותה וכ' a public is no less than ten persons. Ib. והא אסתר פ' הואי but was not Esther’s act (when she was forced to marry king Ahasverus) a public one? Ḥag. 5a (ref. to Koh. XII, 14) זה הנותן צדקה לעני בפ' this refers to one who gives charity to a poor man in public (the Lord judges whether this be a good or a bad deed)."
Klein 23438,παρρησία (parresia),"פַּרְהֶסְיָא,  פַּרְהֶסְיָה","openness, frankness, publicity. PBH [Gk. parresia (= outspokenness, frankness, freedom of speech), which stands for panresia, a word compounded of pan, neuter of pas (= all, every; see פַּן□), and retos (= stated). See רֶטוֹרִי and פרסם.]"
Klein 23440,πρό (pro),פְּרוֹ□,"pro- (of Greek origin meaning ‘before, forward’). FW [Gk. pro–, from pro (= before). See פְּרוֹ□ I and cp. פְּרוֹטוֹ□.]"
Jastrow 24373,προβατεία,פְּרוֹבַטְיָא,"(προβατεία) flock of sheep.  Pesik. Shek., p. 13a; Eth. Korb., p. 60a (expl. אילים צמר, II Kings III, 4) פ' (Ar. פרוביטא, corr. acc.); Pesik. R. s. 16 פרומטוי or פרובטוי, (corr. acc., or פְּרוֹבַטְיָי'); Yalk. Kings 227 פרובטא (corr. acc.)."
Klein 23448,πρόβλημα (problema),פְּרוֹבְּלֵימָה,"problem. FW [Gk. problema (= discussion, problem; lit. ‘something thrown forward’), from proballein (= to throw forward), from pro (= before; see פְּרוֹ□ II) and ballein (= to throw, cast). See בַּלִּיסְטִיקָה.]"
Klein 23449,προβληματικός (problematicos),פְּרוֹבּֽלֵימָתִי,"problematic(al). FW [Gk. problematicos (= pertaining to a problem), from problema (= problem). See פְּרוֹבּֽלֵימָה and suff. □ִי.]"
Klein 23451,προβληματικός (problematikos),פְּרוֹבְּלֵימָתִיקָה,"problems. FW [From Gk. problematikos (= pertaining to a problem), from problema (= problem). See פּֽרוֹבְּלֵימָה. For the Gk. ending – atikos see suff. ‘–atic’ in my CEDEL.]"
Klein 23452,πρόγνωσις (prognosis),פְּרוֹגְנוֹזָה,"prognosis. FW [Gk. prognosis (= foreknowledge), from the stem of progignoskein (= to know beforehand), from pro (= before; see פְּרוֹ□ II), and gignoskein (= to know). See גְּנוֹסְטִיקָה.]"
Klein 23453,πρόγραμμα (programma),פְּרוֹגְרַמָּה,"program(me). FW [Gk. programma (= public notion), from the stem of prographein (= to write before, write in public), from pro (= before; see פּֽרוֹ□ II) and graphein (= to write). See □גְרָף.]"
Klein 23454,πρόγραμμα (programma),פְּרוֹגְרַמָּתִי,programmatic(al). FW [From Gk. programma (= public notion). See פְּרוֹגְרַמָּה. For the ending of פּֽרוֹגְרַמָּתִי see first suff. ‘–atic’ in my CEDEL.]
Klein 23464,παρῳδία (parodia),פָּרוֹדְיָה,"parody. FW [Gk. parodia (= parody, burlesque), from para (= from, beside; see פָּרַ□), and ode (= song). See אוֹדָה.]"
Jastrow 24386,πρόσταξις,פרודתקיון פרודתקין פרותקינן,", Targ. II Esth. VI, 10, a corrupt. for פְּרוֹסְטַקְסִין (πρόσταξις) ordinances."
Jastrow 24403,πρεσβευταῖ,פְּרוּזְבּוּטֵי,"(πρεσβευταῖ) ambassadors.  Ex. R. s. 5 יום פ' של פרעה וכ' it was Pharaoh’s day of reception of ambassadors &c.; Tanḥ. Vaëra 5 פרוזבטיא (corr. acc.). Meg. 15a sq. זה בא בפרוזבולי וזה בא בפ' (Ms. M. בפרוס בולי בפרוס ביטי …) the one (Haman) had come to court as a member of the boulé (senate, πρὸς βουλῇ), and the other (Mordecai) as one of the legates (to plead for the building of the Temple); Yalk. Esth. 1045 ומשם ירדי פ' וכ' (not ירד פרוזבי') and from there they (Mordecai and Haman) went down (to Shushan) as legates &c.; אמרו ישראל … לפיכך יֵרֵד פְרוּזְבּוּטָן כנגדו (not פרוזבוטו) the Israelites said, Mordecai is …, therefore let him go as our legate against him (Haman); Yalk. Am. 545 פרווטי' (corr. acc.); v. next art."
Klein 23471,πρεσβευτής (presbeutes),פְּרוּזְבּוּטְיָא,"assembly of delegates. PBH [From Gk. presbeutes (= ambassador), from presbus (= old, venerable), which stands for * pres-gus, and lit. means ‘he that goes first’. The first element of this compound is related to Gk. paros (= before, aforetime, formerly), and cogn. with L. prae (= before; see פּֽרֵי□). The second element is a derivative of IE base * gwu– (= to go), which is related to base * gwem– (of s.m.).]"
Jastrow 24405,πρεσβευτής,פְּרוּזְבּוּטֵיס,"(πρεσβευτής, v. preced.) ambassador, legate.  Ex. R. s. 42 מדינה ששלחה פ' לעטר וכ' (not טים …) a province that sent a legate to offer a crown to the king. Tanḥ. Vayigg. 6 שלח יהורה פרוזבטים אצלו (corr. acc.) he (Jacob) sent Judah as an ambassador to him (Joseph). Yalk. Esth. 1058 שונאי הוא שירדתי עמו בפ' he (Mordecai) is my enemy, since I came down with him (from Palestine) as a legate (to plead against the building of the Temple, v. preced.).—Pl. פְּרוּזְבּוּטִין. Y’lamd. to Deut. I, 1, quot. in Ar. פרזבטין, v. פְּרוֹזְבִּיטְרֹון.—Greek pl. פְּרוּזְבּוּטֵי q. v."
Klein 23472,πρός βουλῇ βουλευτῶν (pros boule bouleuton),פְּרוֹזְבּוּל,"‘prosbul’ (a declaration made in court, before the execution of a loan, to the effect that the law requiring the release of debts upon the entrance of the Sabbatical year shall not apply to the loan to be transacted). PBH [Prob. shortened from Gk. pros boule bouleuton (= before the assembly of councillors), from pros (= toward, to, against, before, in presence of), dative of boule (= counsel, deliberation, assembly), and gen. pl. of bouleutes (= councillor), from bouleuein (= to take counsel), from boule.]"
Jastrow 24406,πρὸς βουλῇ βουλευτῶν,פְּרוֹזְבֹּול פְּרוֹסְבֹּול,"(an abbrev. of πρὸς βουλῇ βουλευτῶν, v. בּוּלְבּוּטֵיס) prosbul, a declaration made in court, before the execution of a loan, to the effect that the law of limitation by the entrance of the Sabbatical year shall not apply to the loan to be transacted.  Shebi. X, 4; Gitt. 36a זהו גופו של פ' מוסרני לכם וכ' this is the body (formula) of a prosbol, ‘I declare before you—, judges in the place—, that I shall collect any debt that I may have outstanding with—, whenever I desire,’ and this is attested by the judges or witnesses. Shebi. X, 3 פ' אינו משמט the prosbol has the effect of preventing limitation; כשראה התקין הלל פ' … when he observed that people refused to loan to one another and thus violated what is written in the Law (Deut. XV, 9), Hillel introduced the prosbol. Gitt. 36b כי התקין הלל פ' לדריה וכ' when Hillel instituted the prosbol, did he ordain it for his time only or for all time to come? Shebi. X, 5 פ' המוקדם כשר וכ' a prosbol written out before the loan is legal, if after the loan, it is illegal. Tosef. ib. VIII, 10; a. fr.—Pl. פְּרֹוזְבּוּלִין, פְּרֹוזְבְּלִין, פְּרֹוסְ'. Tosef. B. Bath. XI, 7. Tosef. B. Mets. I, 9."
Jastrow 24412,βίαιον,"*,  *פְּרוֹזְבִּיֹּון","(corr. פְּרֹוזְבִּיָּין) adv. (πρὸς βίαν, or βίαιον) by force, against one’s will.  Cant. R. to I, 2 חֵּעָשֶׂה את פ' שליח וכ' thou must be the messenger (to go) between us and the Lord (ref. to Ex. XX, 19)."
Jastrow 24412,πρὸς βίαν,"*,  *פְּרוֹזְבִּיֹּון","(corr. פְּרֹוזְבִּיָּין) adv. (πρὸς βίαν, or βίαιον) by force, against one’s will.  Cant. R. to I, 2 חֵּעָשֶׂה את פ' שליח וכ' thou must be the messenger (to go) between us and the Lord (ref. to Ex. XX, 19)."
Jastrow 24413,πρεσβευτέριον,"*,  *פְּרוֹזְבִּיטְרוֹן","(πρεσβευτέριον = πρεσβεία, formed like πρεσβυτέριον) embassy.  Tanḥ., ed. Bub., D’barim, supplem. 1 שאם יבוא פ' … מדברים עמו בלשונו that when an embassy from another place comes, they may speak to it in its own language; Y’lamd. to Deut. I, quot. in Ar. שאם יבאו פרזבטין של מלך משיחין עמו בלשונו (read: שאם יבאו פְּרוּזְבּוּטִין … עמן בלשונן) that if ambassadors of a king come, they may converse with them in their language."
Jastrow 24414,πρέσβις,פְּרוּזְבִּין,"(πρέσβις, later form for πρεσβεύτης) ambassadors.  Gen. R. s. 74, end נטל … ושלח פ' לפניו he took some of each party of angels and sent an embassy before him; Yalk. ib. 130."
Klein 23473,προστάδα (prostada),פְּרוֹזְדוֹר,"corridor, vestibule. PBH [The correct reading is פּֽרוֹזְדוֹד, a word borrowed from Gk. prostada, accusative of prostas (= vestibule, porch, portico). Gk. prostas derives from the stem proistanai (= to stand before). See ‘post’ (pillar) in my CEDEL and cp. פְּרוֹ□ II and סְטָטִי.]"
Jastrow 24421,Πρόδικος,פְּרוֹזְדִּיקִי פְּרוֹזְדָּק,"(Πρόδικος) P’rozdiḳi, P’rozdaḳ.  Yalk. Ps. 842; Num. R. s. 12, beg."
Klein 23479,πρωτο (proto),פְּרוֹטוֹ□,"(before a vowel פְּרוֹט□) pref.  FW proto–, or prot– (combining form meaning ‘first’). [Gk. proto–, prot–, from protos (= first), prob. contraction of proatos, superlative of pro (= before). See פְּרוֹ□ II and cp. פְּרוֹטוֹן.]"
Jastrow 24428,προγάμια,פְּרוֹטוֹגַמְיָא פְּרוֹטֹגַ',"(πρωτογάμια, cmp. πρωτόγαμος)  1)being just married.  שבת של פ' the first Sabbath after a wedding. Y. Dem. IV, 24a top.—2) (by confusion with προγάμια) sacrifice before the wedding, in gen. wedding preliminaries; trnsf. preliminary events.  Midr. Till. to Ps. XIV, end וקבעו פ' ביום פלני (not פרוסט') and they appointed a certain day for the progamia; ומי מעכב פ' and what is the cause of the delay (of the wedding)? The progamia; Yalk. ib. 663 פרוזטוגמא (corr. acc.). Lev. R. s. 11, beg. (ref. to Ez. XXXIX, 9) ואותן שבע שנים הן הן פ' (not פרטגמיא) and these seven years (preceding the advent of the Messiah) are the progamia of the righteous in the days to come; וסימנך דעביד פ' אכיל משתותא and thy mnemonical sign be, he who prepares (takes part in) the progamia will have a share in the wedding festival; Yalk. Prov. 944 פרוטיגמא (corr. acc.); דאכל פ' וכ' he who eats of the progamia &c.; Y. Shebi. IV, end, 35c"
Jastrow 24428,πρωτογάμια,פְּרוֹטוֹגַמְיָא פְּרוֹטֹגַ',"(πρωτογάμια, cmp. πρωτόγαμος)  1)being just married.  שבת של פ' the first Sabbath after a wedding. Y. Dem. IV, 24a top.—2) (by confusion with προγάμια) sacrifice before the wedding, in gen. wedding preliminaries; trnsf. preliminary events.  Midr. Till. to Ps. XIV, end וקבעו פ' ביום פלני (not פרוסט') and they appointed a certain day for the progamia; ומי מעכב פ' and what is the cause of the delay (of the wedding)? The progamia; Yalk. ib. 663 פרוזטוגמא (corr. acc.). Lev. R. s. 11, beg. (ref. to Ez. XXXIX, 9) ואותן שבע שנים הן הן פ' (not פרטגמיא) and these seven years (preceding the advent of the Messiah) are the progamia of the righteous in the days to come; וסימנך דעביד פ' אכיל משתותא and thy mnemonical sign be, he who prepares (takes part in) the progamia will have a share in the wedding festival; Yalk. Prov. 944 פרוטיגמא (corr. acc.); דאכל פ' וכ' he who eats of the progamia &c.; Y. Shebi. IV, end, 35c"
Klein 23480,πρωτότυπος (prototypos),פְּרוֹטוֹטִיפּוּס,"prototype. FW [Gk. prototypos (= original, primitive), from protos (= first), and typos (= blow, impress, model, pattern). See פְּרוֹטוֹ□ and טִיפּוּס.]"
Klein 23481,προτομή (protome),פְּרוֹטוֹמָה,"protoma. FW [Gk. protome (= head of a decapitated animal), lit.: ‘something cut off’, from the stem of protemnein (= to cut off in front), from pro (see פְּרוֹ□ II), and temnein (= to cut). See ‘tome’ in my CEDEL.]"
Jastrow 24430,προτομή,פְּרוֹטוֹמִי,"(προτομή) bust, esp. the imperial bust of the Roman standards, to which divine honors were paid (v. Sm. Ant. s. v. Signa, a. Joseph. B. J. II, 9; 2).  Ex. R. s. 15 [read:] שלח המלך פ' שלו למדינה וכ' the king sent his bust to a province that they should put up his images (copies of that bust) &c.; אין אנו כורעין לפניו אלא בשביל פ' וכ' we do not bow before it (the wood) for its own sake, but for the sake of the king’s bust which is portrayed on it.—Pl. פְּרוֹטוֹמִין. Tanḥ. Shof’tim 9 (read as ed. Bub. 8) בשעה שהקב""ה ידין את אומות העולם תופשן לדין הן ואלהיהן ומעמיד להם פ' וכ' (ed. פרטומין, some ed. פרמוטין, ed. Bub. פיטומין, corr. acc.) when the Lord shall judge the nations of the world, he will arrest them and their gods, and put up their busts, and bring in the tablets with the ten commandments, and ask them, did they (the nations) ever care for you? &c."
