Unnamed: 0,Greek Entry,Entry,Definition
20705,skopion,□סְקוֹפּ,"scope (combining form used to denote an instrument for examining with the eye as in מִיקְרוֹסְקוֹפּ). FW [Gk. skopion, from skopein (= to look at, examine, survey), from skopos (= watcher, examiner, spy, scout), which stands in gradational relationship to skeptomai (= look closely at, look carefully at). See סְפֶּצְיָאלִי and cp. the second element in הוֹרוֹסְקוֹפּ.]"
668,smaragdos,אִזְמָדַגְדְּ,emerald. PBH [Formed with prosthetic א from Gk. smaragdos which itself is of Sem. origin. See בָּרֶקֶת.]
8618,smargados,זְמָרַגְדְּ,"emerald, smaragd. PBH [From Gk. smargados, which is of Semitic origin. See בָּרֶקֶת.]"
28933,smeri,שָׁמִיר,"1) smiris corundum, adamant, diamond, emery (in the Bible occurring only Jer. 17:1; Ezek. 3:9; Zech. 7:12). 2) ‘shamir’ (a legendary worm or stone created on the Sabbath eve that could cut any stone). [Related to Syr. שָׁמִירָא (= adamant; emery), Arab. sammūr. שָׁמִיר II is prob. a special sense development of שָׁמִיר I and properly denotes orig. a thorn or prickle used as a point for engraving. cp. Jer. 17:1: חַטַּאת יְהוּדָה כְּתוּבָה בְּעֵט בֵּרְזֶל בְּצִפֹּרֶן שָׁמִיר, ‘The sin of Judah is written with a pen of iron, and with the point of a diamond’. Gk. smiris (= emery powder) — whence Gk. smeri, whence It. smeriglio, whence Fren. émeri, whence Eng. emery — is prob. borrowed from שָׁמִיר II. cp. ‘emery’ in my CEDEL.]"
667,smile,אִזְמֵל,"cutting tool, knife. PBH [Formed from prosthetic א□ from Gk. smile (= cutting tool, chisel, knife — whence also Syr. זְמֶלְיָא, זְמַלְיָא — which derives from IE base *smēi-, *smī- (= to carve, cut). (See ‘smith’ in my CEDEL). Arab. ’izmīl (= shoe-knife) is a Syr. loan word.]"
28933,smiris,שָׁמִיר,"1) smiris corundum, adamant, diamond, emery (in the Bible occurring only Jer. 17:1; Ezek. 3:9; Zech. 7:12). 2) ‘shamir’ (a legendary worm or stone created on the Sabbath eve that could cut any stone). [Related to Syr. שָׁמִירָא (= adamant; emery), Arab. sammūr. שָׁמִיר II is prob. a special sense development of שָׁמִיר I and properly denotes orig. a thorn or prickle used as a point for engraving. cp. Jer. 17:1: חַטַּאת יְהוּדָה כְּתוּבָה בְּעֵט בֵּרְזֶל בְּצִפֹּרֶן שָׁמִיר, ‘The sin of Judah is written with a pen of iron, and with the point of a diamond’. Gk. smiris (= emery powder) — whence Gk. smeri, whence It. smeriglio, whence Fren. émeri, whence Eng. emery — is prob. borrowed from שָׁמִיר II. cp. ‘emery’ in my CEDEL.]"
20106,solen,סִילוֹן,"1) duct, pipe. PBH 2) stream. PBH 3) jet plane, jet (shortened from מְטוֹס סִילוֹן). NH [From Gk. solen (= pipe, channel), which is of uncertain origin.]"
19924,sophisma,סוֹפִיזְם,"sophism. FW [Gk. sophisma, from the stem of sophizein (= to make wise, instruct), from sophos (= clever, skilled, prudent, cunning, learned, wise), which is of uncertain origin. For the ending see suff. □ִיזְם. cp. סוֹפִיסְט. cp. also the second element in תֵּיאוֹסוֹפְיָה.]"
19925,sophistes,סוֹפִיסְט,"sophist. FW [Gk. sophistes (= a clever, skillful, wise man; one who gave lessons in grammar, rhetoric, etc. for money, a quibbler), from the stem of sophizein. See סוֹפִיזְם and suff. □ִיסְט.]"
19851,soudariom,סוּדָר,"1) scarf, shawl. PBH 2) sweater. NH [Back formation from supposed pl. סוּדָרִין, a word borrowed from Gk. soudariom, from L. sūdārium (= handkerchief), lit.: ‘cloth for wiping off perspiration’, from sūdor (= sweat, perspiration). L. sūdor derives from IE base sweid-, swoid-, swid- (= to sweat). See ‘sweat’ in my CEDEL and cp. ‘sudarium’ ibid.]"
20628,spasmos,סְפַּסְמָה,"spasm. FW [Gk. spasmos (= spasm, convulsion), from span (= to draw, tearn tear out), from IE base spe (= to draw, span, stretch, extend). See ‘space’ in my CEDEL.]"
24621,speira,צְפֵירָה,"troop of soldiers; cohort. PBH [From Gk. speira (= coil, twist; something twisted or wound; cohort). See ‘spire’ in my CEDEL. For sense development cp. L. manipulus (= handful; bundle; company of soldiers, maniple).]"
20600,sphaira,סְפֵירָה,"1) ball. PBH 2) sphere, any of the ten potencies or agencies of the divine manifestation (a term of the ‘Kaballah’). MH 3) environment. NH [From Gk. sphaira (= ball, globe, sphere), which is of uncertain origin. cp. the second element in אַטְמוֹסְפֵירָה, טְרוֹפּוֹסְפֵירָה, יוֹנוֹסְפֵירָה, סְטְרָטוֹסְפֵירָה, פוֹטוֹסְפֵירָה.]"
22350,sphaira,פוֹטוֹסְפֵירָה,"photosphere. FW [Lit. ‘ball of light’, compounded of פוֹטוֹ□ and Gk. sphaira (= ball). See סְפֵירָה.]"
20591,sphinx,"סְפִינְכְּס,  סְפִינְקְס","Sphinx. FW [Gk. sphinx (= sphinx; rapacious person; lit. meaning ‘she that binds’, or ‘she that strangles’). See ‘sphincter’ in my CEDEL and cp. ‘Sphinx’ ibid.]"
20545,sphongos,סְפוֹג,"sponge, any absorbent material. PBH [From Gk. sphongos, spongos, which is borrowed from an unknown source.]"
1731,splenion,אַסְפְּלָנִית,"plaster, compress. PBH [A hybrid formed with the Heb. suff. □ִית from Gk. splenion (= compress of linen laid on a wound; orig.: ‘compress laid on the spleen’), from splen (= milt, spleen), which stands for splegch and is related to splagcha (= the inward parts). The אַ□ in אַסְפְּלָנִית is prosthetic (see א□).]"
29224,Spodos,שַׁפּוּד,"1) spit for roasting meat. 2) point, sharp end. PBH [Together with Aram.–Syr. שַׁפּוּדָא. Borrowed from Gk. Spodos (= spit for roasting meat). Arab. saffūd (= spit), is an Aram. loan word.]"
1946,stadion,אִצֽטַדֽיוֹן,"arena. PBH [Formed with prosthetic אִ□ from Gk. stadion (= racecourse, stadium), which is a blend of stadion (= racecourse), and stadion, neuter of stadios (= fix, firm). See ‘stadium’ in my CEDEL. Stadion is a derivative of stan (= to draw, tear), from IE base *spē(i)-, *spe (= to draw, span, stretch, extend); see ‘space’ in my CEDEL. Stadios comes from IE base *stā- (= to stand); see סְטָטִי.]"
20023,statikos,סְטָטִיקָה,static. FW [From Gk. statikos (= causing to stand). See סְטָטִי.]
20763,statiotes,סַרְדְּיוֹט,"officer, captain. PBH [Gk. statiotes (= soldier), from stratos (= army), which derives from IE base ster- (= to spread out, extend, strew), whence also L. sternere (= to spread out, stretch out; to scatter; to cover). See ‘stratum’ in my CEDEL and cp. the first element in אֶסְטְרָטֶג.] | **Editor's Note: Perhaps the 'r' was accidentally dropped and was meant to be 'stratiotes' or 'στρατιώτης.'"
1679,stele,"אַסְטֶלָה,  אַסְטְלֵי","1) gravestone. NH 2) stele. PBH FW [Formed with prosthetic אַ□ from Gk. stele (= an upright stone, monument, gravestone), which is related to stellein (= to set in order, arrange, equip), stole (= adjustment, equipment, clothing). See אִצְטְלָה.]"
20039,stenos,סְטֶנוֹגְרַמָּה,"stenogram. FW [Formed from Gk. stenos (= narrow), and gramma (= that which is written). The first element, which is related to steinein (= to make narrow), steinos (= a narrow space), is of uncertain origin. For the second element see גְרַם II.]"
20041,stenos,סְטֶנוֹגְרַפְיָה,"stenography. FW [Formed from Gk. stenos (see סְטֶנוֹגְרַמָּה), and graphia, from graphein (= to write). See □גְרַפְיָה.]"
20053,stereo,סְטֶרֵיאוֹ□,"stereo- (combining form). FW [Gk. stereo, from stereos (= firm, hard, solid, stiff), from IE base ster- (= stiff, rigid). See ‘stare’ in my CEDEL. See also סְטֶרִילִי in this dictionary.]"
1943,stoa,אִצְטַבָּה,"1) colonnade. 2) portico. 3) balcony. 4) shelf. 5) bench (fixed to the wall). PBH [Gk. stoa (= colonnade, porch, corridor), from IE base *sthōu-, *sthāu-, *sthū- (= upright; a post, pillar). See ‘steer’ (to direct) in my CEDEL and cp. ‘stauro-’ ibid.]"
20009,stoa,סְטָו,"colonnade, porch, portico. PBH [From Gk. stoa (= colonnade, porch, corridor), from IE base sthōu-, sthāu-, sthū- (= upright; a post, pillar). See ‘steer’ (to direct) in my CEDEL and cp. ‘stauro-’ ibid.]"
1677,stomachos,אִסְטוֹמְכָה,"stomach. PBH [Gk. stomachos (= throat, gullet, esophagus, stomach) from stoma (= mouth). cp. ‘stoma’ and ‘stomach’ in my CEDEL. The אִ□ in אִסְטוֹמְכָה is prosthetic.)"
1690,strategos,אַסְטְרָטֶג,"strategist. PBH [Formed with prosthetic א□ from Gk. strategos (= leader of an army), which is compounded of stratos (= army), and agein (= to lead, guide, drive). See סַרְדְּיוֹט and cp. ‘strategy’ in my CEDEL. For the etymology of Gk. agein see אַקְטוּאָלִי.]"
1691,stratia,אִסְטְרַטְיָא,"army; royal suite; retinue. PBH [Formed with prosthetic א□ from Gk. stratia (= army; company, band), from stratos (= army). See סַרְרְּיוֹט and cp. the first element in אַסְטְרָטֶג.]"
1954,strobilos,אִצְטְרֻבָּל,"1) pine, cone. 2) cone (geometry). PBH [Formed with prosthetic אִ□ from Gk. strobilos (= anything that spins round like a top, anything twisted; pine cone), from strobos (= a spinning round), which derives from IE base *streb- (= to turn, twist). Cp. ‘strobile’ and ‘strophe’ in my CEDEL.]"
20192,sykon,סִיקוּס,"excrescence on a tree, grain, knot. PBH [Of uncertain origin; possibly borrowed from Gk. sykon (= fig), which is prob. a loan word from a Mediterranean language.]"
20105,syllogismos,סִילוֹגִיזְם,"syllogism. FW [Gk. syllogismos (= computation, calculation). See pref. סִינְ□, לוֹגוֹס and suff. □ִיזְם.]"
20110,sym,סִימְ□,"pref. meaning ‘with’, ‘together with’. FW [Gk. sym-, assimilated form of syn- before m. See סִינְ□.]"
20114,symbiosis,סִימְבְּיוֹזָה,"symbiosis. FW [Gk. symbiosis (= a living together), from symbios (= living together), from sym- (see סִימְ□), and bios (= life). See וִיטָלִי.]"
19689,symbolai,סִבֹּֽלֶת,"1) joint meal. PBH 2) picnic. NH [Gk. symbolai (= contributions made to provide a common meal), pl. of symbole (= a coming together, meeting, joining), lit.: ‘something thrown together’, from symballein (= to throw together). See סִימְבּוֹלִי and cp. סִנְבּוֹל.]"
20426,symbolai,סִנְבּוֹל,joint meal. PBH [Gk. symbolai. See סִבֹּלֶת II.]
20111,symbolon,סִימְבּוֹלִי,"symbolic(al). FW [Formed with suff. □ִי from Gk. symbolon (= token, sign, pledge, guarantee, symbol), properly ‘something thrown together’, from symballein (= to throw together), from sym (see סִימְ□) and ballein (= to throw). See בַּלִּיסְטִיקָה and cp. סִימְבּוֹלִיזְם.]"
20113,symbolon,סִימְבּוֹלִיזְם,symbolism. [From Gk. symbolon. See סִמְבּוֹלִי and suff. □ִיזְם.]
20129,sympathetikos,סִימְפָּתֶטִי,"sympathetic (in its medical sense). FW [Gk. sympathetikos (= sympathetic), from sympatheis (= affected by like feelings). See סִימְפַּתְיָה.]"
19904,symphonia,סוּמְפּוֹנְיָה,"1) bagpipe. 2) symphony. NH [BAram., from Gk. symphonia (= concord of sound, harmony, agreement), from symphonos (= agreeing in sound), from syn (= with, together with) and phone (= sound). See פוֹנֶטִיקָה and cp. סִימֽפוֹנְיָה. cp. also סִמְפּוֹן II. For the ending see suff. □ֽיָה.]"
20126,symphonia,סִימְפוֹנְיָה,"symphony. FW [Gk. symphonia (= concord of sound, harmony, agreement). See סוּמֽפּוֹנְיָה.]"
20408,symphonon,סִמְפּוֹן,"agreement. PBH [Prob. from Gk. symphonon, neuter of symphonos (= agreeing in sound, agreeing). See סוּמְפּוֹנְיָה.]"
2228,symphoreon,"אֶשְׁבּֽוֹרֶן,  אַשְׁבֹּֽרֶן","1) level country. 2) flat place, where water gathers: pool. PBH [Prob. related to Arab. mushābir (= swamp). According to B. Gross אַשְׁבֹּרֶן is borrowed from Gk. symphoreon, pres. part. of symphorein (= to bring together), or from symphors (= a bringing together), which both derive from sympherein, antonym of katapherein (= to bring down). Accordingly, symphora/ē, *sybborē, *sybore, *sborē, *asboren (with prosthetic a). Gk. sympherein is formed from syn (= with, together with; see סִינְ□) and pherein (= to bear, carry). See אֲנָפוֹרָה.]"
20124,symposion,סִימְפּוֹזְיוֹן,"symposium. FW [Gk. symposion (= a drinking feast; lit.: ‘a drinking together’), from sym- (= with, together with), posis (= a drinking), which is related to pinein (= to drink), and to L. pōtāre (= to drink), pōtiō (= a draft, drink). See ‘potion’ in my CEDEL.]"
20127,symptoma,סִימְפְּטוֹם,"symptom. FW [Gk. symptoma (= chance, occurrence; lit.: ‘a falling together’), from sym (= with, together with), and piptein (= to fall). See ‘feather’ in my CEDEL and cp. words there referred to. cp. also פֶּטִיצְיָה.]"
20128,symptomatikos,סִימְפְּטוֹמָטִי,"symptomatical. FW [Back formation from Gk. symptomatikos (= accidental, casual), from symptoma. See סִימְפְּטוֹם and suff. □ִי.]"
20135,syn,סִינְ□,"pref. meaning ‘with, together with’. FW [Gk. syn (= with, together with). Of uncertain origin. cp. סִימְ□.]"
20151,synchronismos,סִינְכְּרוֹנִיזְם,"synchronism. FW [Gk. synchronismos, from synchronizein (= to be contemporary with), from synchronos. See סִינְכְּרוֹנִי and suff. □ִיזְם.]"
20152,synchronizein,סִינְכְּרוֹנִיזַצְיָה,synchronization. FW [From Gk. synchronizein. See סִינְכְּרוֹנִיזְם and suff. □ַצְיָה.]
20150,synchronos,סִינְכְּרוֹנִי,"synchronic(al). FW [Formed with suff. □ִי from Gk. synchronos (= contemporary), which is formed from syn (= with, together with; see סִינְ□) and chronos (= time). See כְּרוֹנִי.]"
20440,syndikos,סַנְדָּק,"‘sandak’, godfather, one who holds the child on his knees for circumcision). MH [Either from Gk. synteknos (= foster brother; lit.: ‘a child growing up with another’), or from Gk. syndikos (= one who helps in a court of justice, advocate). See סִינְדִּיקָט.]"
20444,synedrion,סַנְהֶדְרִין,"1) ‘Sanhedrin’ — the supreme Jewish court (סַנְהֶדְרִין גְּדוֹלָה) in the time of the Second Temple, consisting of 71 scholars. 2) one of the lesser courts with 23 members, called סַנְהֶדְרִין קְטַנָּה, lit.: ‘the small Sanhedrin’. PBH [Gk. synedrion (= council, council chamber), lit.: ‘sitting together’, from syn (= with, together with), and edra (= a seat), which is cogn. with L. sedēre (= to sit). See אַכְסַדְרָה and cp. פַּרְהֶדְרִין and קָתֶדְרָה. cp. also אַסְלָה and the second element in דוֹדֶקָאֶדֶר and in סַפְסָל.]"
