Unnamed: 0,Greek Entry,Entry,Definition,ID
20154,synkope,סִינְקוֹפָּה,"syncope. FW [Gk. synkope (= a cutting up, cutting short; syncope), from the stem of synkoptein (= to cut up), from syn (= with, together with), and koptein (= to cut). cp. מְסֻנְקָף. cp. also קוֹפִיץ.]",1701
20155,synkretismos,סִינְקְרֶטִיזְם,"syncretism. FW [Gk. synkretismos (= union), from synkretizein (= to combine against a common enemy), from syn (= with, together with; see סִינְ□), and kretizein (= to mix, blend), from krasis (= mixture). See ‘crater’ in my CEDEL.]",1702
20138,synodos,סִינוֹד,"synod. FW [Gk. synodos (= meeting, assembly), from syn (= with, together with; see סִינֽ□), and odos (= way). See אֵלֶקְטְרוֹד.]",1703
20141,synonimon,סִינוֹנִים,"synonym. FW [Gk. synonimon, neuter of the adj. synonimos used as a noun (lit. meaning ‘having the same name as’). Formed from syn (= with, together with; see סִינְ□), and onima, dial. form of onoma (= name), which is cogn. with L. nōmen (= name). See נוֹמִינָלִי.]",1704
20145,synopsis,סִינוֹפְּסִיס,"synopsis. FW [Gk. synopsis (= general view; lit.: ‘a seeing together’), from syn (= with, together with), and opsis (= sight, view), from IE base opw- (= to see; eye), whence also ops (= eye, face). See אוֹפְּטִי and cp. סִינוֹפְּטִי.]",1705
20144,synoptikos,סִינוֹפְּטִי,"synoptic. FW [Gk. synoptikos (= taking a general view), from synopsis. See סִינוֹפְּסִיס and suff. □ִי.]",1706
20146,syntaxis,סִינְטַקְסִיס,"syntax. FW [Gk. syntaxis (= a putting together, a putting together of words, syntax), from the stem of syntassein (= to put together in order), from syn (= with, together with), and tassein (= to order, arrange). See טֶכֶס.]",1707
20440,synteknos,סַנְדָּק,"‘sandak’, godfather, one who holds the child on his knees for circumcision). MH [Either from Gk. synteknos (= foster brother; lit.: ‘a child growing up with another’), or from Gk. syndikos (= one who helps in a court of justice, advocate). See סִינְדִּיקָט.]",1708
20469,synteres,סַנְטָר,"guardsman, bailiff. PBH [Perhaps from Gk. synteres (= guard, watchman), from syn (= with, together with), and terein (= to watch over, take care of, guard).]",1709
20156,synthesis,סִינְתֶּזָה,"synthesis. FW [Gk. synthesis (= a putting together, composition), from syn (= with, together with; see סִינְ□), and tithenai (= to put, place), which derives from IE base dhē- (= to put, place). See ‘do’ (v.) in my CEDEL and cp. ‘theme’ ibid.]",1710
22349,synthesis,פוֹטוֹסִינְתֶּזָה,"photosynthesis (botany and biochemistry). FW [Compounded of פוֹטוֹ□ and L. synthesis, from Gk. synthesis (= a putting together, composition), from the stem syntithenai (= to put together), from syn– (see סִינֽ□) and tithenai (= to put, place).]",1711
20157,synthetikos,סִינְתֶּטִי,"synthetic. FW [Gk. synthetikos (= constructive), from synthetos (= put together, constructed, compound), verbal adj. of syntithenai. See סִינְתֶּזָה and suff. □ִי.]",1712
29529,syrtis,שִׂרְטוֹן,"sandbank. PBH [Borrowed from Gk. syrtis (= quicksand), from syrein (= to trail, drag, sweep away), which is related to sairein (= to sweep, clean). cp. ‘Syrtis’ in my CEDEL.]",1713
20190,sys,סִיפִילִיס,"syphilis. FW [Modern L. syphilis, from the title of the work by Girolamo Fracastoro ‘Syphilis sive de morbo Gallico’, published at Verona in 1530; so named after the hero Syphilus, a shepherd whose name lit. means ‘friend of swine’, from Gk. sys (= swine) and philos (= friend). See ‘sow’ (n.) and ‘philo-’ in my CEDEL.]",1714
20167,syssemon,סִיסְמָה,"1) sign, signal. PBH 2) slogan, motto. NH [Gk. syssemon (= signal), formed from syn (= with, together with; see סִינְ□), and sema (= sign). See סִימָן.]",1715
28194,syssitos,שׁוֹשָׁט,"table companion. PBH [Borrowed from Gk. syssitos (= messmate), which is formed from sy (= with, together with), and sitos (= wheat, corn, grain, meal, food), which is of uncertain origin.]",1716
20163,systema,סִיסְטֶמָה,"system. FW [Gk. systema (= composition), lit.: ‘a placing together’, from synistenai (= to place together), from syn (= with, together with; see סִינְ□), and istenai (= to place, to stand). See סְטָטִי.]",1717
20164,systematikos,סִיסְטֶמָתִי,"systematic. FW [Back formation from Gk. systematikos, from systema. See סִיסְטֶמָה and suff. □ִי.]",1718
20166,systematikos,סִיסְטֶמָתִיקָה,systematics. FW [From Gk. systematikos. See סִיסְטֶמָתִי.],1719
531,ta,אוֹפְּטִיקָה,"optics. FW [Ultimately from Gk. ta optika (= optics), neuter pl. of optikos (= pertaining to the eyes or sight), from optos (= seen, visible). See אוֹפּֽטִי.]",1720
10440,tabla,"טֵבְלָא,  טַבְלָה","1) table, board. PBH 2) list. NH [Gk. tabla, L. tabula (= board, plank, writing tablet, picture), which is of uncertain origin. cp. ‘table’ in my CEDEL. cp. also first element in דּוֹלְמֶן in this dictionary.]",1721
10638,tachos,טָכוֹמֶטֶר,"tachometer. FW [Compounded of Gk. tachos (= speed), which is of uncertain origin, and of metron (= measure), for which see מֶטֶר.]",1722
10849,taktika,טַקְטִיקָה,"tactics. FW [Gk. taktika (= tactics). neuter pl. of taktikos (= fit for ordering or ordering, pertaining to tactics), used as a noun, from taktos (= ordered). verbal adj. of tassein (= to put in order, arrange). See טֶכֶס.]",1723
929,tallein,אִימְפּוּלְס,"impulse. FW [L. impulsus (= pressure, stock; incitement, instigation), from impulsus, p. part. of impellere (= to push, strike against; to drive forward, urge on; to incite, instigate), from in- (= in) and pellere (= to drive), which prob. derives from IE base *pel- (= to shake, swing), whence also Gk. tallein (= to wield, brandish, swing; to quiver), pelemizein (= to shake, cause to tremble), polemos (= war). cp. ‘pulse’ in my CEDEL.]",1724
10717,tameíon,טִמְיוֹן,"government treasury. PBH [Gk. tameíon, related to tamias (= one who distributes, dispenser, steward), orig. ‘one who cuts up portions for the sake of distributing them’, in gradational relationship to temnein (= to cut), tomos (= piece cut off, section). See ‘tone’ in my CEDEL.]",1725
10523,taos,טַוָּס,"peacock, peahen. PBH [From Gk. taos (whence also Aram. טַוָּסָא, Arab. ṭāwūs), which prob. comes ultimately from Tamil tōkei, tōgei (whence also Heb. תֻּכִּי, ‘peacock’, q.v.). cp. פָּוָן.]",1726
22411,taos,פָּוָן,"pavan (a Spanish dance). NH [Sp. pavana, from pavo (= peacock), from L. pavus, a secondary form of pavō (= peacock); so called from the character of this dance. L. pavō, together with Gk. taos (of s.m.), prob. comes ultimately from Tamil tōkei, tōgei. See טַוָּס.]",1727
10958,Taras,טָרַנְטֶלָּה,"tarantella (a lively Italian dance). FW [Italian tarantella, lit. ‘dane of Taranto’, formed with dimin. suff. - ella, from Taranto (= name of a town in southern Italy), from L. Tarentum, from Gk. Taras, gen. Tarantos.]",1728
28176,tauros,שׁוֹר,"1) ox, bull. 2) Taurus (astronomy). PBH [Related to Aram. תּוֹרא (= ox, bull, steer), OSArab. תֿור, Arab. shaur, Ugar. tr (= ox, bull, steer), Phoen. thor (= the divine steer), Akka. shūru (of s.m.). cp. תּוֹרָא. Gk. tauros, L. taurus, Old Slavic turŭ (= bull), Lithuanian tawras (= aurochs), etc. are Sem. loan words. See ‘Taurus’ in my CEDEL and words there referred to.]",1729
10432,tautologia,טַבְטוֹלוֹגְיָה,"tautology. FW [Late L. tautologia, from Gk. tautologia, lit. ‘the saying of the same thing’, compounded of toato — contraction of to auto (= the same), and logia (= one who speaks in a certain manner, one who deals with a certain topic). For the etymology of logia see □לוֹגֽיָה.]",1730
10646,taxis,טֶֽכֶס,"1) arrangement, adornment. PBH 2) ceremony. NH [From Gk. taxis (= arrangement, order, position). See ‘taxis’ in my CEDEL. cp. טֶקֶס, טכס, טַכְסִיס. cp. also טַקְטִיקָה and second element in סִינְטַקְסִיס.]",1731
10651,taxis,טַכְסִיס,"1) array of battle, arrangement. PBH 2) stratagem, tactics, scheme, trick. NH [From Gk. taxis (= arrangement, order, position; a body of soldiers). See טֶכֶס and cp. תַּכֽסִיס.]",1732
10851,taxis,טֶֽקְס,"1) arrangement, adornment. PBH 2) ceremony. NH [Gk. taxis (= arrangement, order, position; a body of soldiers). See טֶכֶס.]",1733
30360,taxis,תַּכְסִיס,"another spelling for טֵכְסִיס (q.v.). PBH [Since the word derives from Gk. taxis, and Gk. t corresponds to Heb. ט, the letter spelling of the word is טַכְסִיס.]",1734
10640,techne,טֶכְנַאי,"technician. NH [Formed with agential suff. □ַאי from Gk. techne (= art, skill).] See טֶקְסְט and cp. טֶכֽנִי, טֶכֽנִיקָה.",1735
10641,techne,טֶכְנוֹלוֹגְיָה,"technology. FW [Compounded of Gk. techne (= art, skill), and logia (see □לוֹגֽיָה).]",1736
10642,techne,טֶכְנוֹקְרַטְיָה,"technocracy. FW [Compounded of Gk. techne and kratīa (= rule of), from krator (= strength, power, rule). See ‘-cracy’ in my CEDEL.]",1737
10643,technikos,טֶכְנִי,"technical. FW [Back formation from Gk. technikos (= pertaining to art), from techne (= art, skill). See טֶכֽנַאי and adj. suff. □ִי.]",1738
10645,technikos,טֶכְנִיקָה,"technique. FW [Fren. technique, from Gk. technikos (= pertaining to art). See טֶכְנִי.]",1739
10584,teganon,טֵיגַן,"frying pan. PBH [From Gk. teganon (= frying pan). Aram.-Syr. טֵיגְגָא, whence Arab. ṭājin (= frying pan) is of the same origin.]",1740
10854,tekton,טֶקְסְט,"text. FW [Fren. texte, from L. textus (= texture, structure, context), from textus, p. part of texere (= to weave, plait, fit together), which is cogn. with Old Indian takṣati (= fashions, constructs), ta’kṣan (= carpenter), Avestic tash- (= to cut, carve), tasha (= ax, hatchet), Gk. tekton (= carpenter), techne (= art). All these words derive from IE base * tekht-, *tekh- (= to build of wood, carpenter; to weave). See ‘text’ in my CEDEL and cp. טֶכְנַאי, טֶסִט. cp. also טֶקְסְטִיל, קוֹנְטֶקְסְט.]",1741
10845,tektonike,טֶקְטוֹנִיקָה,"tectonics. FW [Gk. tektonike (= carpentry), f. of tektonikos (= of a carpenter), from tekton (= carpenter), which is related to techne (= art, skill). See טֶכְנַאי.]",1742
10662,tele,טֶלֶגְרָף,"telegraph. FW [Borrowed through the medium of a European language from Gk. tele (= far off, at a distance) and graphos, from graphein (= to write). See ‘telegraph’ in my CEDEL.]",1743
10670,tele,טֶלֶוִיזְיָה,"television. FW [Lit.: ‘seeing at a distance’ — a hybrid coined by Hugo Gernsback in 1911 from Gk. tele (= far off, at a distance) and L. visio (= the act of seeing). See טֶלֶגְרַף and וִיזָה.]",1744
10688,tele,טֶלֶסְקוֹפּ,"telescope. FW [L. tēles copium, coined by Prince Cesi, present of the Academia dei Lincei in Rome, from Gk. tele (= far off, at a distance), and skopion, from skopein (= to look at, examine).]",1745
10691,tele,טֶלֶפוֹן,"telephone. FW [Fren. téléphone, compounded of Gk. tele (= far off, at a distance), and phone (= voice). Coined in 1834 by the French scientist Sudré to denote an acoustic apparel. The word was adopted by Alexander Graham Bell in 1876 for the real telephone invented by the latter.]",1746
10696,tele,טֶלֶפְּרִינְטֶר,"teleprinter. FW [Eng. teleprinter — a hybrid coined from Gk. tele (= far off, at a distance) and Eng. printer. [See ‘print’ and subst. suff. ‘-er’ in my CEDEL.]",1747
10698,tele,טֶלֶפַּתְיָה,"telepathy. FW [Eng. telepathy (lit.: ‘feeling from afar’). Coined by the English writer Frederic William Henry Myers in 1882 from Gk. tele (= far off, at a distance) and patheia, from pathos (= feeling, passion, suffering). See טֶלֶגְרָף and פָּתוֹס.]",1748
10661,tele,טֶלֶגְרַמָּה,"telegram. FW [Eng. telegram, coined by the American E.P. Smith in Rochester in 1852 from Gk. tele (= far off, at a distance) and gramma (= that which is written, letter). For the first element see טֶלֶגְרַף. Gk. gramma derives from the stem of graphein (= to write). See □גֽרָף.]",1749
10683,telesma,טָלִיסְמָא,"talisman. MH [VArab. ṭilsam. corresponding to Classical Arab. ṭilasm, a loan word from Gk. telesma (= consecration, mystery).]",1750
10988,terebindos,טֶרְפֶּנְטִין,"turpentine. FW [Fren. térébenthine, from Old Fren. turbentine, from Med. L. terebintina resina (= terebinthine resin), from L. terebinthus, from Gk. terebindos (= the turpentine tree).]",1751
10577,tetra,טֶטְרָאֶדֶר,"tetrahedron (geometry). FW [Compounded of Gk. tetra (= four) and hedra (= seat, base, side, face). See ‘tetarto’ and ‘hedron’ in my CEDEL.]",1752
10579,tetra,טֶטְרַכּוֹרְד,tetrachord. FW [Compounded of Gk. tetra (= four) and chorde (= string). See ‘chord’ in my CEDEL.],1753
10580,tetra,טֶטְרָלוֹגְיָה,"tetralogy. FW [Compounded of Gk. tetra (= four) and logia, from logos (= word, speech, discourse, reason, account). See לוֹגוּס.]",1754
10578,tetragonon,טֶטְרָגוֹן,"tetragon (geometry). FW [L. tetragonum, from Gk. tetragonon, which is compounded of tetra (= four) and gonon (see ‘-gon’ in my CEDEL).]",1755
30313,thakos,תַּכָּה,"a small table. NH [From Aram. תַּכָּא (= seat, chair, table), which is borrowed from Gk. thakos (= seat, chair), which is ultimately ceable[[illegible]] to tithenai (= to put, place,[[illegible]] see תִּיק).]",1756
30406,thallos,תַּלְיוּם,"thallium (chemistry). [Modern L. thallium, from Gk. thallos (= young shoot, green branch); so called in 1861 by Sir William Crookes (1832–1919), the discoverer of this element, from the green line of its spectrum.]",1757
30257,theatron,תֵּיאַטְרוֹן,"theater. FW [Gk. theatron (= theater), lit.: ‘a place for seeing’. Formed with – tron, a suff. denoting place, from thea (= sight, spectacle). cp. תֵּיאוֹרְיָה, תֵּיאוֹרֶמָה. cp. also ‘thaumato–’ in my CEDEL.]",1758
30258,theatron,תֵּיאַטְרָלִי,"theatrical. FW [Formed on the analogy of Fren. théâtral, Ger. theatral, etc., from Gk. theatron (see תֵּיאַטְרוֹן) with suff. □ִי.]",1759
